Id;ticker_BCh;company_BCh;tickersect;sector;Market CapFV;ExchangeFV;Country
3621;HT.PB;Hersha Hospitality Trust 8.00% Cum. Redeem. Pfd. Series B;DJUSHL;HOTEL & LODGING;;;
3620;HT;Hersha Hospitality Trust Cl A;DJUSHL;HOTEL & LODGING;1599.81;NYSE;USA
3619;HSY;Hershey Co.;DJUSFO;FARMING & FISHING;21145.36;NYSE;USA
3638;HTZ;Hertz Global Holdings Inc.;DJUSTT;TRAVEL & TOURISM;9746.78;NYSE;USA
3612;HSKA;Heska Corp.;DJUSPR;PHARMACEUTICALS;80.45;NASDAQ;USA
3463;HES;Hess Corp.;DJUSOL;INTEGRATED OIL & GAS;25340.74;NYSE;USA
3581;HPQ;Hewlett-Packard Co.;DJUSCR;COMPUTER HARDWARE;65189.16;NYSE;USA
3667;HXL;Hexcel Corp.;DJUSAS;AEROSPACE;3854.16;NYSE;USA
3467;HF;HFF Inc. Cl A;DJUSES;REAL ESTATE SERVICES;1091.97;NYSE;USA
3473;HGG;HHGregg Inc.;DJUSRS;SPECIALTY RETAILERS;180.28;NYSE;USA
3486;HIBB;Hibbett Sports Inc.;DJUSRS;SPECIALTY RETAILERS;1095.67;NASDAQ;USA
3423;HCLP;Hi-Crush Partners LP;DJUSMD;GENERAL MINING;1912.06;NYSE;USA
7151;TBEV;High Performance Beverages Co.;DJUSIV;BUSINESS SUPPORT SERVICES;;;
5451;ONE;Higher One Holdings Inc.;DJUSFA;FINANCIAL ADMINISTRATION;111.86;NYSE;USA
3525;HLNT;Highline Technical Innovations Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
3578;HPJ;Highpower International Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
3492;HIHO;Highway Holdings Ltd.;DJUSAI;ELECTRONIC EQUIPMENT;;;
3505;HIW;Highwoods Properties Inc.;DJUSIO;INDUSTRIAL & OFFICE REITS;3792.41;NYSE;USA
3495;HIIT;Hii Technologies Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;;;
3496;HIL;Hill International Inc.;DJUSHV;HEAVY CONSTRUCTION;168.1;NYSE;USA
3485;HI;Hillenbrand Inc.;DJUSCS;SPECIALIZED CONSUMER SERVICES;2036.34;NYSE;USA
3524;HLM.P;Hillman Group Capital Trust 11.6% Trust Pfd. Secs.;DJUSSP;SPECIALTY FINANCE;;;
3591;HRC;Hill-Rom Holdings Inc.;DJUSAM;MEDICAL EQUIPMENT;2502.92;NYSE;USA
3628;HTH;Hilltop Holdings Inc.;DJUSIP;PROPERTY & CASUALTY INSURANCE;1899.19;NYSE;USA
3529;HLT;Hilton Worldwide Holdings Inc.;DJUSLG;HOTELS;23867.19;NYSE;USA
3499;HIMX;Himax Technologies Inc. ADS;DJUSSC;SEMICONDUCTORS;;;
3488;HIFS;Hingham Institution for Savings;DJUSBK;BANKS;172;NASDAQ;USA
3500;HINOY;Hino Motors Ltd. ADS;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;;;
3456;HENI;Hinto Energy Inc.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3501;HIPPQ;Hipcricket Inc.;DJUSAV;MEDIA AGENCIES;;;
3502;HIRU;Hiru Corp.;DJUSRU;RESTAURANTS & BARS;;;
3503;HISP;Hispanica International Delights of America Inc.;DJUSFO;FARMING & FISHING;;;
3629;HTHIF;Hitachi Ltd.;DJUSAI;ELECTRONIC EQUIPMENT;;;
3630;HTHIY;Hitachi Ltd. ADS;DJUSAI;ELECTRONIC EQUIPMENT;;;
3536;HMG;HMG/Courtland Properties Inc.;DJUSDT;DIVERSIFIED REITS;;;
3542;HMNF;HMN Financial Inc.;DJUSBK;BANKS;57.53;NASDAQ;USA
3547;HMSY;HMS Holdings Corp.;DJUSHP;HEALTH CARE PROVIDERS;1867.77;NASDAQ;USA
3552;HNI;HNI Corp.;DJUSFH;FURNISHINGS;1909.93;NYSE;USA
3419;HCHDF;Hochschild Mining PLC;DJUSMD;GENERAL MINING;;;
3540;HMLP;Hoegh LNG Partners LP;DJUSMT;MARINE TRANSPORTATION;;;
3424;HCMLY;Holcim Ltd. ADS;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
3491;HIHI;Holiday Island Holdings Inc.;DJUSNS;INTERNET;;;
3455;HENC;Holloman Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3498;HIMR;Hollund Industrial Marine Inc.;DJUSSP;SPECIALTY FINANCE;;;
3460;HEP;Holly Energy Partners L.P.;DJUSPL;PIPELINES;2049.58;NYSE;USA
3469;HFC;HollyFrontier Corp.;DJUSOS;EXPLORATION & PRODUCTION ;8871.21;NYSE;USA
3564;HOLI;Hollysys Automation Technologies Ltd.;DJUSAI;ELECTRONIC EQUIPMENT;;;
367;ALZH;Hollywall Entertainment Inc.;DJUSAV;MEDIA AGENCIES;;;
3565;HOLL;Hollywood Media Corp.;DJUSPB;PUBLISHING;;;
3566;HOLX;Hologic Inc.;DJUSMS;MEDICAL SUPPLIES;6927.33;NASDAQ;USA
3401;HBCP;Home Bancorp Inc.;DJUSBK;BANKS;162.52;NASDAQ;USA
3665;HWIS;Home Bancorp Wisconsin Inc.;DJUSBK;BANKS;;;
3567;HOMB;Home BancShares Inc.;DJUSBK;BANKS;1971.87;NASDAQ;USA
3431;HD;Home Depot Inc.;DJUSHI;HOME IMPROVEMENT RETAILERS;127848.94;NYSE;USA
3522;HLFN;Home Loan Financial Corp.;DJUSBK;BANKS;;;
3528;HLSS;Home Loan Servicing Solutions Ltd.;DJUSMF;MORTAGE FINANCE;;;
3535;HME;Home Properties Inc.;DJUSRN;RESIDENTIAL REITS;3623.89;NYSE;USA
3544;HMRTY;Home Retail Group PLC ADS;DJUSRB;BROADLINE RETAILERS;;;
729;AWAY;HomeAway Inc.;DJUSTT;TRAVEL & TOURISM;3173.1;NASDAQ;USA
3561;HOFD;Homefed Corp.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
3539;HMIN;Homeinns Hotel Group ADS;DJUSLG;HOTELS;;;
3606;HSCC;Homeland Security Corp.;DJUSRS;SPECIALTY RETAILERS;;;
3546;HMST;HomeStreet Inc.;DJUSBK;BANKS;254.23;NASDAQ;USA
3624;HTBI;HomeTrust Bancshares Inc.;DJUSBK;BANKS;309.65;NASDAQ;USA
3550;HNDAF;Honda Motor Co. Ltd.;DJUSAU;AUTOMOBILES;;;
3534;HMC;Honda Motor Co. Ltd. ADS;DJUSAU;AUTOMOBILES;;;
3568;HON;Honeywell International Inc.;DJUSID;DIVERSIFIED INDUSTRIALS;74106.54;NYSE;USA
3515;HKXCY;Hong Kong Exchanges & Clearing Ltd. ADS;DJUSSB;INVESTMENT SERVICES;;;
3513;HKTV;Hong Kong Television Network Ltd. ADS;DJUSBC;BROADCASTING & ENTERTAINMENT;;;
3562;HOFT;Hooker Furniture Corp.;DJUSFH;FURNISHINGS;164.24;NASDAQ;USA
3480;HH;Hooper Holmes Inc.;DJUSHP;HEALTH CARE PROVIDERS;;;
3575;HOWWY;Hopewell Holdings Ltd. ADS;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
3468;HFBC;HopFed Bancorp Inc.;DJUSBK;BANKS;84.18;NASDAQ;USA
3579;HPNN;Hop-On Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
3584;HPTO;hopTo Inc.;DJUSSW;SOFTWARE;;;
3541;HMN;Horace Mann Educators Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;1180.42;NYSE;USA
3484;HHWW;Horiyoshi Worldwide Inc.;DJUSCF;CLOTHING & ACCESSORIES;;;
3409;HBNC;Horizon Bancorp;DJUSBK;BANKS;226.11;NASDAQ;USA
3569;HORI;Horizon Energy Corp.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
3602;HRZL;Horizon Lines Inc.;DJUSMT;MARINE TRANSPORTATION;;;
3673;HZNP;Horizon Pharma PLC;DJUSPR;PHARMACEUTICALS;;;
3596;HRL;Hormel Foods Corp.;DJUSFO;FARMING & FISHING;13842.19;NYSE;USA
3570;HOS;Hornbeck Offshore Services Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;1019.87;NYSE;USA
8226;ZINC;Horsehead Holding Corp.;DJUSNF;NONFERROUS METALS;801.73;NASDAQ;USA
3615;HSP;Hospira Inc.;DJUSPR;PHARMACEUTICALS;8816.14;NYSE;USA
3582;HPT;Hospitality Properties Trust;DJUSHL;HOTEL & LODGING;4326.22;NYSE;USA
3583;HPT.PD;Hospitality Properties Trust 7.125% Cum. Redeem. Pfd. Series D;DJUSHL;HOTEL & LODGING;;;
3617;HST;Host Hotels & Resorts Inc.;DJUSHL;HOTEL & LODGING;17181.55;NYSE;USA
3538;HMHC;Houghton Mifflin Harcourt Co.;DJUSPB;PUBLISHING;2808.59;NASDAQ;USA
3647;HUSA;Houston American Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3664;HWCC;Houston Wire & Cable Co.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;214.91;NASDAQ;USA
3573;HOV;Hovnanian Enterprises Inc. Cl A;DJUSHB;HOME CONSTRUCTION;561.4;NYSE;USA
3574;HOVNP;Hovnanian Enterprises Inc. Dep Shr Srs A Pfd.;DJUSHB;HOME CONSTRUCTION;;;
3481;HHC;Howard Hughes Corp.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;5746.21;NYSE;USA
3560;HOCPY;Hoya Corp. ADS;DJUSAI;ELECTRONIC EQUIPMENT;;;
3577;HPIL;HPIL Holding;DJUSSP;SPECIALTY FINANCE;;;
3600;HRTPY;HRT Participacoes em Petroleo S.A. GDR;DJUSOS;EXPLORATION & PRODUCTION ;;;
3609;HSFC.PB;HSBC Finance Corp. Dep. Pfd. Series B;DJUSBK;BANKS;;;
3402;HBCYF;HSBC Holdings PLC;DJUSBK;BANKS;;;
3607;HSEA;HSBC Holdings PLC 8.125% Perp. Sub. Capital Secs.;DJUSBK;BANKS;;;
3603;HSBC;HSBC Holdings PLC ADS;DJUSBK;BANKS;;;
3604;HSBC.PA;HSBC Holdings PLC ADS (Rep 1/4 of a share of 6.2% Non-Cum. Pfd. Series A);DJUSBK;BANKS;;;
3608;HSEB;HSBC Holdings PLC Perp. Sub. Cap. Secs. Exch. Pfd. Series 2;DJUSBK;BANKS;;;
3652;HUSI.PZ;HSBC USA Inc. $2.8575 Cum. Pfd.;DJUSBK;BANKS;;;
3650;HUSI.PG;HSBC USA Inc. Dep. Pfd. (Rep. 1/40th of a share of Floating Rate Non-Cum. Pfd. Series G);DJUSBK;BANKS;;;
3651;HUSI.PH;HSBC USA Inc. Dep. Pfd. (Rep. 1/40th Share of 6.5% Pfd. Series H);DJUSBK;BANKS;;;
3648;HUSI.PD;HSBC USA Inc. Dep. Pfd. (Rep. 1/4th Share Cum. Pfd. Series D);DJUSBK;BANKS;;;
3649;HUSI.PF;HSBC USA Inc. Floating Rate Non-Cum. Pfd. Series F;DJUSBK;BANKS;;;
3613;HSNI;HSN Inc.;DJUSRB;BROADLINE RETAILERS;3421.2;NASDAQ;USA
3555;HNP;Huaneng Power International Inc. ADS;DJUSVE;CONVENTIONAL ELECTRICITY;;;
3641;HUBG;Hub Group Inc. Cl A;DJUSTS;TRANSPORTACION SERVICES;1286.47;NASDAQ;USA
3639;HUB.A;Hubbell Inc. Cl A;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
3640;HUB.B;Hubbell Inc. Cl B;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
3642;HUBS;HubSpot Inc.;DJUSSW;SOFTWARE;974.86;NYSE;USA
3407;HBM;HudBay Minerals Inc.;DJUSNF;NONFERROUS METALS;;;
3408;HBM.WS;HudBay Minerals Inc. Wt;DJUSNF;NONFERROUS METALS;;;
3415;HCBK;Hudson City Bancorp Inc.;DJUSBK;BANKS;4832.87;NASDAQ;USA
3614;HSON;Hudson Global Inc.;DJUSBE;BUSINESS TRAINING & EMPLYMENT;110.22;NASDAQ;USA
3580;HPP;Hudson Pacific Properties Inc.;DJUSIO;INDUSTRIAL & OFFICE REITS;1808.34;NYSE;USA
3439;HDSN;Hudson Technologies Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;141.57;NASDAQ;USA
3656;HVB;Hudson Valley Holding Corp.;DJUSBK;BANKS;459.97;NYSE;USA
3657;HVB;Hudson Valley Holding Corp.;DJUSBK;BANKS;459.97;NYSE;USA
3400;HBAYF;Hudson's Bay Co.;DJUSRB;BROADLINE RETAILERS;;;
1086;BOSSY;Hugo Boss AG ADS;DJUSCF;CLOTHING & ACCESSORIES;;;
3478;HGT;Hugoton Royalty Trust Un;DJUSOS;EXPLORATION & PRODUCTION ;363.2;NYSE;USA
3643;HUM;Humana Inc.;DJUSHP;HEALTH CARE PROVIDERS;20532.22;NYSE;USA
3398;HBAN;Huntington Bancshares Inc.;DJUSBK;BANKS;7753.33;NASDAQ;USA
3399;HBANP;Huntington Bancshares Inc. Non-Cum. Perp. Conv. Pfd. Series A;DJUSBK;BANKS;;;
3493;HII;Huntington Ingalls Industries Inc.;DJUSDN;DEFENSE;4742.86;NYSE;USA
3644;HUN;Huntsman Corp.;DJUSCC;COMMODITY CHEMICALS;5975.8;NYSE;USA
3645;HURC;Hurco Cos.;DJUSFE;INDUSTRIAL MACHINERY;230;NASDAQ;USA
3646;HURN;Huron Consulting Group Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;1512.93;NASDAQ;USA
3653;HUSKF;Husky Energy Inc.;DJUSOL;INTEGRATED OIL & GAS;;;
3616;HSQVY;Husqvarna AB ADS;DJUSHD;DURABLE HOUSEHOLD PRODUCTS;;;
3627;HTCH;Hutchinson Technology Inc.;DJUSCR;COMPUTER HARDWARE;99.37;NASDAQ;USA
3631;HTHKY;Hutchison Telecommunications Hong Kong Holdings Ltd. ADS;DJUSWC;MOBILE TELECOMMUNICATIONS;;;
3654;HUWHF;Hutchison Whampoa Ltd.;DJUSID;DIVERSIFIED INDUSTRIALS;;;
3655;HUWHY;Hutchison Whampoa Ltd. ADS;DJUSID;DIVERSIFIED INDUSTRIALS;;;
3412;HBP;Huttig Building Products Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
3375;H;Hyatt Hotels Corp.;DJUSLG;HOTELS;9371.11;NYSE;USA
3446;HECC;Hydrocarb Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3670;HYEG;Hydrogen Engine Center Inc.;DJUSFE;INDUSTRIAL MACHINERY;;;
3470;HFCO;Hydrogen Future Corp.;DJUSHP;HEALTH CARE PROVIDERS;;;
3441;HDY;Hyperdynamics Corp.;DJUSOS;EXPLORATION & PRODUCTION ;36.24;NYSE;USA
3585;HPTX;Hyperion Therapeutics Inc.;DJUSBT;BIOTECHNOLOGY;491.93;NASDAQ;USA
3672;HYPMY;Hypermarcas S/A ADS;DJUSPR;PHARMACEUTICALS;;;
3669;HY;Hyster-Yale Materials Handling Inc.;DJUSHR;COMMERCIAL VEHICLES & TRUCKS;1227.84;NYSE;USA
3734;IDSY;I.D. Systems Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;88.91;NASDAQ;USA
3678;IACI;IAC/InterActiveCorp.;DJUSNS;INTERNET;5191.86;NASDAQ;USA
3680;IAHL;IAHL Corp.;DJUSAS;AEROSPACE;;;
3679;IAG;IAMGOLD Corp.;DJUSPM;GOLD MINING;;;
3784;IKGH;Iao Kun Group Holding Co. Ltd.;DJUSCA;GAMBLING;;;
3677;IAALF;IBC Advanced Alloys Corp.;DJUSMD;GENERAL MINING;;;
3689;IBDSF;Iberdrola S.A.;DJUSVE;CONVENTIONAL ELECTRICITY;;;
3688;IBDRY;Iberdrola S.A. ADS;DJUSVE;CONVENTIONAL ELECTRICITY;;;
3691;IBKC;IBERIABANK Corp.;DJUSBK;BANKS;2143.22;NASDAQ;USA
3690;IBIO;iBio Inc.;DJUSBT;BIOTECHNOLOGY;;;
3700;ICAD;icad Inc.;DJUSCR;COMPUTER HARDWARE;139.05;NASDAQ;USA
3741;IEP;Icahn Enterprises L.P.;DJUSSP;SPECIALTY FINANCE;12273.07;NASDAQ;USA
3682;IAPLY;ICAP PLC ADS;DJUSSB;INVESTMENT SERVICES;;;
3707;ICFI;ICF International Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;652.25;NASDAQ;USA
3694;IBN;ICICI Bank Ltd. ADS;DJUSBK;BANKS;;;
3717;ICOTF;iCo Therapeutics Inc.;DJUSPR;PHARMACEUTICALS;;;
3713;ICNM;Icon Media Holdings Inc.;DJUSAI;ELECTRONIC EQUIPMENT;;;
3712;ICLR;Icon PLC;DJUSHP;HEALTH CARE PROVIDERS;;;
3714;ICNV;Icon Vapor Inc.;DJUSWC;MOBILE TELECOMMUNICATIONS;;;
3715;ICON;Iconix Brand Group Inc.;DJUSFT;FOOTWEAR;1808.83;NASDAQ;USA
3719;ICTV;ICTV Brands Inc.;DJUSRS;SPECIALTY RETAILERS;;;
3720;ICUI;ICU Medical Inc.;DJUSMS;MEDICAL SUPPLIES;1067.68;NASDAQ;USA
3721;IDA;IDACORP Inc.;DJUSVE;CONVENTIONAL ELECTRICITY;3012.68;NYSE;USA
3774;IIBK;Idaho Independent Bank;DJUSBK;BANKS;;;
3910;IPWR;Ideal Power Inc.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;49.35;NASDAQ;USA
3878;INVE;Identiv Inc.;DJUSCR;COMPUTER HARDWARE;94.77;NASDAQ;USA
3732;IDRA;Idera Pharmaceuticals Inc.;DJUSBT;BIOTECHNOLOGY;206.03;NASDAQ;USA
3744;IEX;IDEX Corp.;DJUSFE;INDUSTRIAL MACHINERY;5837.9;NYSE;USA
3738;IDXX;IDEXX Laboratories Inc.;DJUSMS;MEDICAL SUPPLIES;6796.5;NASDAQ;USA
3726;IDGC;IDGlobal Corp.;DJUSSP;SPECIALTY FINANCE;;;
3731;IDOI;IDO Security Inc.;DJUSAI;ELECTRONIC EQUIPMENT;;;
2265;DSKY;iDreamSky Technology Ltd. ADS;DJUSTY;TOYS;;;
3735;IDT;IDT Corp. Cl B;DJUSFC;FIXED LINES TELECOMMUNICATIONS;347.9;NYSE;USA
3739;IEC;IEC Electronics Corp.;DJUSEC;ELECTRICAL COMPONENTS & EQUIPMENT;;;
3745;IFAN;IFAN Financial Inc.;DJUSFA;FINANCIAL ADMINISTRATION;;;
3768;IGTE;iGATE Corp.;DJUSDV;COMPUTER SERVICES;1993.51;NASDAQ;USA
3757;IG;IGI Laboratories Inc.;DJUSPR;PHARMACEUTICALS;;;
3925;IRG;Ignite Restaurant Group Inc.;DJUSRU;RESTAURANTS & BARS;169.25;NASDAQ;USA
6401;RXDX;Ignyta Inc.;DJUSOS;EXPLORATION & PRODUCTION ;139.48;NASDAQ;USA
3763;IGOI;iGo Inc.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;;;
3514;HKUP;iHookup Social Inc.;DJUSMD;GENERAL MINING;;;
3773;IHS;IHS Inc. Cl A;DJUSPB;PUBLISHING;8830.06;NYSE;USA
3781;IIVI;II-VI Inc.;DJUSAI;ELECTRONIC EQUIPMENT;770.03;NASDAQ;USA
3782;IJJP;IJJ Corp.;DJUSDV;COMPUTER SERVICES;;;
4108;KANG;iKang Healthcare Group Inc. ADS;DJUSHP;HEALTH CARE PROVIDERS;;;
3783;IKAN;Ikanos Communications Inc.;DJUSSC;SEMICONDUCTORS;37.28;NASDAQ;USA
3785;IKNX;Ikonics Corp.;DJUSCX;SPECIALTY CHEMICALS;32.26;NASDAQ;USA
3987;ITW;Illinois Tool Works Inc.;DJUSFE;INDUSTRIAL MACHINERY;34884.95;NYSE;USA
3791;ILMN;Illumina Inc.;DJUSBT;BIOTECHNOLOGY;26363.33;NASDAQ;USA
3790;ILKAF;Iluka Resources Ltd.;DJUSMD;GENERAL MINING;;;
3952;ISNS;Image Sensing Systems Inc.;DJUSAI;ELECTRONIC EQUIPMENT;14.6;NASDAQ;USA
4003;IWSY;ImageWare Systems Inc.;DJUSSW;SOFTWARE;;;
3762;IGNMF;Imagination Technologies Group PLC;DJUSSC;SEMICONDUCTORS;;;
3820;IMTV;Imagination TV Inc.;DJUSCS;SPECIALIZED CONSUMER SERVICES;;;
3809;IMN;Imation Corp.;DJUSCR;COMPUTER HARDWARE;133.33;NYSE;USA
3794;IMAX;Imax Corp.;DJUSRQ;RECREATIONAL SERVICES;;;
3795;IMAX;Imax Corp.;DJUSRQ;RECREATIONAL SERVICES;;;
3796;IMAX;Imax Corp.;DJUSRQ;RECREATIONAL SERVICES;;;
3702;ICBU;IMD Cos. Inc.;DJUSHP;HEALTH CARE PROVIDERS;;;
3806;IMMR;Immersion Corp.;DJUSSW;SOFTWARE;221.26;NASDAQ;USA
3703;ICCC;Immucell Corp.;DJUSBT;BIOTECHNOLOGY;13.89;NASDAQ;USA
3798;IMDZ;Immune Design Corp.;DJUSPR;PHARMACEUTICALS;437.69;NASDAQ;USA
3810;IMNP;Immune Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;49.7;NASDAQ;USA
3822;IMUN;Immune Therapeutics Inc.;DJUSBT;BIOTECHNOLOGY;;;
3821;IMUC;ImmunoCellular Therapeutics Ltd.;DJUSBT;BIOTECHNOLOGY;;;
3799;IMGN;Immunogen Inc.;DJUSBT;BIOTECHNOLOGY;751.8;NASDAQ;USA
3807;IMMU;Immunomedics Inc.;DJUSBT;BIOTECHNOLOGY;351.92;NASDAQ;USA
3819;IMTC;Imogo Mobile Technologies Corp.;DJUSRB;BROADLINE RETAILERS;;;
3800;IMH;IMPAC Mortgage Holdings Inc.;DJUSMF;MORTAGE FINANCE;;;
3755;IFUS;Impact Fusion International Inc.;DJUSFO;FARMING & FISHING;;;
3962;ISVLF;Impact Silver Corp.;DJUSPT;PLATINUM & PRECIOUS METALS;;;
3814;IMPUY;Impala Platinum Holdings Ltd. ADS;DJUSPT;PLATINUM & PRECIOUS METALS;;;
3912;IPXL;Impax Laboratories Inc.;DJUSPR;PHARMACEUTICALS;1965.46;NASDAQ;USA
3753;IFT;Imperial Holdings Inc.;DJUSSP;SPECIALTY FINANCE;134.18;NYSE;USA
3772;IHLDY;Imperial Holdings Ltd. ADS;DJUSTS;TRANSPORTACION SERVICES;;;
3811;IMO;Imperial Oil Ltd.;DJUSOL;INTEGRATED OIL & GAS;;;
3907;IPRC;Imperial Resources Inc.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3988;ITYBF;Imperial Tobacco Group PLC;DJUSTB;TOBACCO;;;
3989;ITYBY;Imperial Tobacco Group PLC ADS;DJUSTB;TOBACCO;;;
3815;IMPV;Imperva Inc.;DJUSSW;SOFTWARE;832.1;NYSE;USA
3818;IMSC;Implant Sciences Corp.;DJUSDN;DEFENSE;;;
3808;IMMY;Imprimis Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;80.89;NASDAQ;USA
3813;IMPR;Imprivata Inc.;DJUSSW;SOFTWARE;308.75;NYSE;USA
3816;IMRS;IMRIS Inc.;DJUSAM;MEDICAL EQUIPMENT;;;
3817;IMS;IMS Health Holdings Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;8134.49;NYSE;USA
3797;IMDC;In Media Corp.;DJUSBC;BROADCASTING & ENTERTAINMENT;;;
3857;INOH;In Ovations Holdings Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;;;
3827;INCR;INC Research Holdings Inc. Cl A;DJUSBT;BIOTECHNOLOGY;;;
3802;IMII;Inception Mining Inc.;DJUSMD;GENERAL MINING;;;
3829;INCZY;Incitec Pivot Ltd. ADS;DJUSCX;SPECIALTY CHEMICALS;;;
3889;IOT;Income Opportunity Realty Investors Inc.;DJUSEH;REAL ESTATE HOLDING & DEVELOPMENT;;;
6420;SAAS;inContact Inc.;DJUSFC;FIXED LINES TELECOMMUNICATIONS;487.78;NASDAQ;USA
3828;INCY;Incyte Corp.;DJUSBT;BIOTECHNOLOGY;9274.34;NASDAQ;USA
3704;ICD;Independence Contract Drilling Inc.;DJUSOI;OIL EQUIPMENT & SERVICES;181.65;NYSE;USA
3730;IDNG;Independence Energy Corp.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3770;IHC;Independence Holding Co.;DJUSIL;LIFE INSURANCE;232.91;NYSE;USA
3931;IRT;Independence Realty Trust Inc.;DJUSRN;RESIDENTIAL REITS;;;
6795;SNKTY;Independence Resources PLC ADS;DJUSBT;BIOTECHNOLOGY;;;
3681;IALB;Independent Alliance Banks Inc.;DJUSBK;BANKS;;;
3831;INDB;Independent Bank Corp.;DJUSBK;BANKS;910.97;NASDAQ;USA
3687;IBCP;Independent Bank Corp. (Michigan);DJUSBK;BANKS;279.87;NASDAQ;USA
3698;IBTX;Independent Bank Group Inc.;DJUSBK;BANKS;744.51;NASDAQ;USA
3758;IGC;India Globalization Capital Inc.;DJUSHV;HEAVY CONSTRUCTION;;;
3759;IGC.WS;India Globalization Capital Inc. Wt;DJUSHV;HEAVY CONSTRUCTION;;;
3760;IGEX;Indo Global Exchange(s) Pte. Ltd.;DJUSCP;CONTAINERS & PACKAGING;;;
3950;ISMAY;Indra Sistemas S.A. ADS;DJUSDV;COMPUTER SERVICES;;;
3724;IDEXY;Industria de Diseno Textil S.A. ADS;DJUSRA;APPAREL RETAILERS;;;
3722;IDCBY;Industrial & Commercial Bank of China Ltd. ADS;DJUSBK;BANKS;;;
3870;INTK;Industrial Nanotech Inc.;DJUSBD;BUILDING MATERIALS & FIXTURES;;;
3733;IDSA;Industrial Services of America Inc.;DJUSPC;WASTE & DISPOSAL SERVICES;44.5;NASDAQ;USA
3686;IBA;Industrias Bachoco S.A.B. de C.V. ADS;DJUSFO;FARMING & FISHING;;;
3905;IPOAF;Industrias Penoles S.A.B. de C.V.;DJUSNF;NONFERROUS METALS;;;
5222;NRTI;Inergetics Inc.;DJUSFO;FARMING & FISHING;;;
3750;IFNNY;Infineon Technologies AG ADS;DJUSSC;SEMICONDUCTORS;;;
3834;INFN;Infinera Corp.;DJUSSC;SEMICONDUCTORS;1704.17;NASDAQ;USA
3836;INFX;Infinex Ventures Inc.;DJUSMD;GENERAL MINING;;;
356;ALSO;Infinity Augmented Reality Inc.;DJUSIL;LIFE INSURANCE;;;
3751;IFNY;Infinity Energy Resources Inc.;DJUSOS;EXPLORATION & PRODUCTION ;;;
3833;INFI;Infinity Pharmaceuticals Inc.;DJUSPR;PHARMACEUTICALS;618.18;NASDAQ;USA
3894;IPCC;Infinity Property & Casualty Corp.;DJUSIP;PROPERTY & CASUALTY INSURANCE;790.28;NASDAQ;USA
1018;BLOX;Infoblox Inc.;DJUSSW;SOFTWARE;840.43;NYSE;USA
3858;INOW;InfoNow Corp.;DJUSSW;SOFTWARE;;;
3748;IFJPY;Informa PLC ADS;DJUSPB;PUBLISHING;;;
3832;INFA;Informatica Corp.;DJUSSW;SOFTWARE;3787.3;NASDAQ;USA
3776;III;Information Services Group Inc.;DJUSIV;BUSINESS SUPPORT SERVICES;141.02;NASDAQ;USA
3752;IFON;InfoSonics Corp.;DJUSCT;TELECOMMUNICATIONS EQUIPMENT;22.43;NASDAQ;USA
3837;INFY;Infosys Ltd. ADS;DJUSDV;COMPUTER SERVICES;;;
3838;INFY;Infosys Ltd. ADS;DJUSDV;COMPUTER SERVICES;;;
3737;IDVC;Infrastructure Developments Corp.;DJUSES;REAL ESTATE SERVICES;;;
3756;IFXY;Infrax Systems Inc.;DJUSAI;ELECTRONIC EQUIPMENT;;;
3835;INFU;InfuSystems Holdings Inc.;DJUSAM;MEDICAL EQUIPMENT;;;
3843;INGVF;ING Groep N.V.;DJUSBK;BANKS;;;
